,AveExpr,Coef,t,P.value,P.value.adj,F,F.p.value,F.p.value.adj
ERAL1,14.171079127648,-0.743757130190724,-2.50095070791407,0.0225887982506743,0.0794184630966704,6.25475444341589,0.0225887982506743,0.0794184630966704
UEVLD,13.9565279609797,-0.395811719962962,-1.79998849987127,0.0891266075193452,0.21163333230354,3.23995859966881,0.0891266075193452,0.21163333230354
DNAJC10,14.513522988697,0.335820419829535,1.41933701248041,0.173368653892479,0.335672347184785,2.01451755499681,0.173368653892479,0.335672347184785
IWS1,14.4676258793176,-0.113175688122841,-0.409587453175273,0.687078664013399,0.827910873935598,0.167761881798606,0.687078664013399,0.827910873935598
CYBRD1,13.2875906525485,-0.00948606147705178,-0.0385082810102779,0.969718339315275,0.990552088427196,0.00148288770636653,0.969718339315275,0.990552088427196
MRPS2,15.2558672229477,0.469280035260923,0.88904916269189,0.386113588590603,0.56896479822199,0.790408413683152,0.386113588590603,0.56896479822199
RPS28,18.7827369384513,-0.282670582755003,-0.303082813047509,0.765423625853307,0.881218310295582,0.0918591915647912,0.765423625853307,0.881218310295582
RPL31,19.6598301252659,-0.425728937720475,-0.804862423640002,0.431769540266497,0.61369007771591,0.647803520987657,0.431769540266497,0.61369007771591
URI1,14.1594101950316,0.332098219752003,1.17976801497921,0.25388285077155,0.432163108161725,1.39185256916798,0.25388285077155,0.432163108161725
ZCCHC8,14.1820631716073,0.191365907275438,0.77521991181979,0.448559398258855,0.630380521434948,0.600965911681883,0.448559398258855,0.630380521434948
PIK3C2A,13.6412026089168,-0.087556990732681,-0.199401724567223,0.844262193325431,0.930899077561768,0.0397610477603827,0.844262193325431,0.930899077561768
UBLCP1,14.8889200523634,-0.532211507643497,-1.43277910263937,0.169658972093402,0.330712533975277,2.05285595696009,0.169658972093402,0.330712533975277
RIOX1,12.6770159291511,-0.255328034098316,-0.493335869816969,0.627949387064633,0.780107290514319,0.243380280448066,0.627949387064633,0.780107290514319
TAOK3,14.2033847422764,0.556476814812557,1.67811982794053,0.111208570322521,0.24671315156808,2.81608615692716,0.111208570322521,0.24671315156808
CRYBG3,12.8608284145032,0.141078059929118,0.15115917829315,0.881590343763189,0.955222043439145,0.0228490971822605,0.881590343763189,0.955222043439145
ASAH1,13.7902608232438,-0.31181829721725,-1.01062090865667,0.326023440157145,0.510759832870836,1.02135462101403,0.326023440157145,0.510759832870836
NIFK,15.3483500308266,-0.347848721985395,-1.49225792890316,0.153440305114267,0.310485121243773,2.22683372637436,0.153440305114267,0.310485121243773
NEK9,13.5091369266922,-0.120984162174819,-0.38041310514304,0.708239589385263,0.843270969630309,0.144714130564569,0.708239589385263,0.843270969630309
CAPZB,18.6624750146199,-0.0594601597030824,-0.327128532662633,0.747451305306304,0.870052824163629,0.107013076882007,0.747451305306304,0.870052824163629
MVD,14.799810449506,-0.533744755714428,-1.26865434176643,0.221289397134645,0.394984575950227,1.60948383888282,0.221289397134645,0.394984575950227
RUFY1,15.1569428893998,-1.42759026242853,-3.73527676595446,0.00159342813766088,0.0110412856806571,13.9522925182792,0.00159342813766088,0.0110412856806571
CHCHD6,14.3143269885174,0.649944257115967,2.4475374730615,0.0251953722029052,0.0859809286377832,5.99043968204029,0.0251953722029052,0.0859809286377832
SUN1,14.7666564455195,0.453201318659314,1.53989655803829,0.141495931407631,0.293446937863231,2.37128140945816,0.141495931407631,0.293446937863231
KRT80,14.3593682380278,-0.837526127392856,-3.36923102344806,0.00352535227215246,0.0203614565915303,11.3517176893648,0.00352535227215246,0.0203614565915303
CD2BP2,14.9613892816863,-0.606688140454507,-2.28688506034473,0.0349040887040775,0.108851952038434,5.22984327922792,0.0349040887040775,0.108851952038434
APOL2,13.1093665713716,-2.61777346769402,-9.27330777068254,3.59919266782076e-08,6.65983946978981e-06,85.9942370098013,3.59919266782076e-08,6.65983946978981e-06
YBX3,16.5633118588453,1.27575246639351,5.15513989904537,7.24920918698739e-05,0.00106834953092003,26.5754673787295,7.24920918698739e-05,0.00106834953092003
L3HYPDH,14.1128144549526,-0.790148200085758,-2.18626410957363,0.0427433761028041,0.127651684394816,4.77975075680976,0.0427433761028041,0.127651684394816
UBE2L3,15.1506544803786,-2.87524894979243,-3.58476829167677,0.00221643254579986,0.0141965346138668,12.8505637050112,0.00221643254579986,0.0141965346138668
RPL32,18.042858824007,-1.10720223605103,-1.93753827726665,0.0690993437775975,0.176827221116594,3.75405457587343,0.0690993437775975,0.176827221116594
RFLNB,14.007822794015,-0.0341700310197819,-0.0660700756031043,0.948075910171905,0.984350382365545,0.00436525489019991,0.948075910171905,0.984350382365545
RPS12,19.06360449089,-0.228479955216645,-0.565447310763175,0.578994962256018,0.743231971076841,0.319730661249306,0.578994962256018,0.743231971076841
TRMT6,15.1887379610611,0.645000705161488,1.5813127780528,0.131828474605625,0.278482835736121,2.50055010203306,0.131828474605625,0.278482835736121
XPNPEP1,15.1361995482564,-0.463030707522295,-1.27454647916901,0.219243323191818,0.392278927146434,1.62446872756212,0.219243323191818,0.392278927146434
RMND5A,12.9065869098412,-0.215907088294667,-0.604772357813335,0.553142824467711,0.723179064700453,0.365749604775101,0.553142824467711,0.723179064700453
MEPCE,14.3225899122899,-0.620018110329781,-2.90525778322744,0.00963823665788834,0.0428023380824979,8.44052278700363,0.00963823665788834,0.0428023380824979
KIF3A,14.0858055780015,0.0125188638902021,0.0410610005920784,0.967713622196681,0.989704019345266,0.00168600576962266,0.967713622196681,0.989704019345266
PM20D2,13.8812883352537,1.60066742573145,5.74281376863083,2.13714844940385e-05,0.000447630664832895,32.9799099811758,2.13714844940385e-05,0.000447630664832895
DDX17,17.7777466933907,-0.243739937773071,-1.19791030558509,0.246925719606072,0.424488312037301,1.43498910022697,0.246925719606072,0.424488312037301
HMGN1,16.0193315859237,-0.181936266875637,-0.309872118815391,0.760341900244518,0.877596144487083,0.0960207300191397,0.760341900244518,0.877596144487083
NPM3,16.5783137414669,0.670133730105665,1.26265947398952,0.223386393270605,0.396743128610004,1.59430894725548,0.223386393270605,0.396743128610004
MRPL46,15.1738945824051,0.0504913279946457,0.129141507805607,0.898728037893203,0.965238230306589,0.0166775290383058,0.898728037893203,0.965238230306589
DDX49,13.9615675336806,0.260003958362299,1.33460342311337,0.199112503339167,0.367705059355154,1.78116629698593,0.199112503339167,0.367705059355154
MAN1A2,12.3877760718385,0.949580116187311,3.43866382876916,0.00302805192642721,0.0181828695005173,11.8244089272854,0.00302805192642721,0.0181828695005173
RPL30,19.5142008253201,0.253608471953029,0.675465472714842,0.508265936610117,0.685740377883917,0.456253604829885,0.508265936610117,0.685740377883917
CEACAM5,15.1514144561316,0.0610645882892875,0.121655903243601,0.904566716169407,0.967297798369511,0.0148001587940165,0.904566716169407,0.967297798369511
B4GAT1,13.6207986278583,-1.08205731327523,-5.37966237100465,4.52416635419752e-05,0.000774353044887173,28.9407672260033,4.52416635419751e-05,0.000774353044887172
SLCO4A1,12.4155523967389,-1.15497647543821,-2.80333836745893,0.0120324278434136,0.0500430728825297,7.85870600246728,0.0120324278434136,0.0500430728825297
ATP11C,12.9371681936215,-0.674399904809725,-1.47239099828211,0.158788663863118,0.317475074489147,2.1679352518222,0.158788663863118,0.317475074489147
F2RL1,13.5881706028971,-0.0136566194190735,-0.0816145293635912,0.935879470152298,0.979772509552478,0.00666093140324049,0.935879470152298,0.979772509552478
PSME3IP1,13.7098141312617,0.519569637976026,2.6686975199604,0.015919493654437,0.0611798386904365,7.12194645304278,0.015919493654437,0.0611798386904365
CD2AP,14.8732870581329,0.239020853510977,1.14281960828329,0.268508509966615,0.448501676961956,1.30603665707678,0.268508509966615,0.448501676961956
SUCLG2,16.2299340366271,-0.375678812245305,-2.08981585700908,0.0515239316460542,0.144940068977301,4.3673303162066,0.0515239316460542,0.144940068977301
KNTC1,14.128493999328,-0.417627468944101,-1.78227786321624,0.0920627568243387,0.216038296427617,3.17651438171065,0.0920627568243387,0.216038296427617
TDRD7,13.3999906854414,0.096823003379571,0.13120269551122,0.897121369324118,0.964289664617748,0.0172141473094098,0.897121369324118,0.964289664617748
ZFAND6,13.8187985335726,-0.245956721328326,-0.662083684573365,0.516598944946255,0.69175243338287,0.438354805378243,0.516598944946255,0.69175243338287
ACSF3,12.4260963097973,0.246912844161301,0.733533437590767,0.473010161314031,0.651726079957225,0.538071304063728,0.473010161314031,0.651726079957225
RPL15,19.4045734623608,-0.912537316342483,-2.17183452916675,0.0439763120622206,0.130389112796946,4.71686522208094,0.0439763120622206,0.130389112796946
SMAP1,14.4384541883807,-1.17409305327548,-2.1602740583431,0.0449875566467478,0.131977588377658,4.66678400715018,0.0449875566467478,0.131977588377658
MICAL1,13.7149074980907,-3.42814421756789,-7.68192221976966,5.45675289440107e-07,3.80247717702258e-05,59.0119289905909,5.45675289440106e-07,3.80247717702258e-05
ARID4B,13.028178044952,0.264651825814264,0.946722041671543,0.356671105993999,0.541455133863876,0.896282624186734,0.356671105993999,0.541455133863876
PURA,15.1419450213585,0.597396468808105,2.01277691504328,0.0598076179797174,0.160644548078854,4.05127090973114,0.0598076179797174,0.160644548078854
NAA20,13.4792912794279,-0.929925375589939,-2.17066481220125,0.0440776756579838,0.130457386011426,4.71178572692869,0.0440776756579838,0.130457386011426
KLHL42,11.9774766456528,-0.104344700551188,-0.39121678398313,0.700359441118139,0.837080327231154,0.153050572070103,0.700359441118139,0.837080327231154
PDLIM4,14.1099909198913,-0.066256974259197,-0.127839014721203,0.899743547488772,0.965653869657123,0.016342813684888,0.899743547488772,0.965653869657123
DHX16,15.1890819292687,-1.30494798847399,-3.89192822169595,0.00113009184677933,0.00863293404665063,15.1471052828334,0.00113009184677933,0.00863293404665063
ERCC6L,14.6567167687937,0.115270015411225,0.581621857401536,0.568238812109982,0.735281301554382,0.338283985007213,0.568238812109982,0.735281301554382
LBR,16.1085541219478,0.0647133434389104,0.2737913099645,0.787450458258568,0.896763731356236,0.0749616814120767,0.787450458258568,0.896763731356236
YIPF4,15.2191484203003,0.219865615427862,1.26700774670159,0.22175592182246,0.395675923366076,1.60530863020183,0.22175592182246,0.395675923366076
TRPV2,14.2548270689528,-0.0032394555543469,-0.012821639132348,0.989915137516048,0.997746071586239,0.000164394430040157,0.989915137516048,0.997746071586239
XPO6,13.471860647648,-0.497662028149509,-1.40697980897872,0.17705995671862,0.341277601761662,1.97959218287381,0.17705995671862,0.341277601761662
NUP54,15.1761794787565,0.930631258957581,2.92352800898542,0.00930489074166585,0.0418426950003264,8.54701601932224,0.00930489074166585,0.0418426950003264
AFG1L,12.5092774030972,-0.329535160556921,-1.37499313178619,0.186483900720779,0.353817754877615,1.89060611245919,0.186483900720779,0.353817754877615
ZNF217,11.8926200728437,-1.21396407972329,-3.35530308823588,0.00366106063103479,0.0209036101858855,11.2580588139252,0.00366106063103479,0.0209036101858855
SLC12A7,14.5230493691965,-1.88083858553265,-5.54828428270253,3.26403809039834e-05,0.0006058641766651,30.783458481684,3.26403809039834e-05,0.0006058641766651
NUP50,14.8430451127786,0.770624230916777,3.72295957123212,0.00162151078183938,0.0111893202570022,13.8604279690288,0.00162151078183938,0.0111893202570022
DDX5,18.3564312166264,0.492375353892847,1.98771860193309,0.0627215086125062,0.165185375344271,3.95102524047085,0.0627215086125062,0.165185375344271
ARL2,15.1604231132139,-0.575431238527029,-2.00156148270605,0.0610846023979435,0.162761959242734,4.00624836905242,0.0610846023979435,0.162761959242734
PPP1R11,12.8865495814502,-1.18198954823079,-4.52001415738167,0.000282849830565265,0.00301304425054171,20.4305279829307,0.000282849830565265,0.00301304425054171
SNRPA1,16.9237505770435,0.109833500492453,0.312243098647081,0.758569881041776,0.876866063323626,0.0974957526527311,0.758569881041776,0.876866063323626
POLR1G,14.3316953361554,1.21682969908738,2.8347160056871,0.0112571102610633,0.0477829421106815,8.03561483289865,0.0112571102610633,0.0477829421106815
SUCLA2,16.4279000487045,1.25286423198435,7.41392125637424,8.46986704724137e-07,4.92040183349045e-05,54.9662283957178,8.46986704724135e-07,4.92040183349044e-05
PIP4P2,13.5927342886063,-0.562642417903707,-0.678768672940717,0.506220852533628,0.683613367237292,0.460726911365703,0.506220852533628,0.683613367237292
SCAMP3,16.3472175808531,-2.56421165696969,-4.50461892141341,0.000296923423200906,0.0031428589455757,20.2915916271557,0.000296923423200907,0.0031428589455757
ATP6V1F,13.3963905660598,-0.159087220777355,-0.215682018088984,0.83174588016674,0.923587315903965,0.0465187329269367,0.83174588016674,0.923587315903965
ARAP1,13.845221134276,1.65879926776333,8.43611678907887,1.41371080641132e-07,1.76572479720774e-05,71.1680664789784,1.41371080641132e-07,1.76572479720774e-05
L1CAM,15.7185139526553,-0.00317220256490636,-0.0127147821707306,0.989999181069695,0.997746071586239,0.000161665685649129,0.989999181069695,0.997746071586239
PPP4R1,14.4752852315899,0.305874687110421,1.61999741443581,0.123112618379595,0.265689261954409,2.62439162277871,0.123112618379595,0.265689261954409
EDF1,16.6797280021564,0.617828805468996,1.09276754184694,0.289408148245201,0.47266528559432,1.1941409005142,0.289408148245201,0.47266528559432
USP16,13.814905251147,0.951444768472388,1.71305288651133,0.104478910111612,0.235761804389165,2.9345501919848,0.104478910111612,0.235761804389165
PRPS1,15.3586033584912,-1.38271290243054,-3.52098787596022,0.00254874571691368,0.0159459186806917,12.3973556226588,0.00254874571691368,0.0159459186806917
EOGT,13.6792905814311,-0.143359709396584,-0.587975794594646,0.564060191614996,0.731389752740337,0.345715535029205,0.564060191614996,0.731389752740337
FNTA,13.3307616581305,0.0984186848828603,0.137354465223109,0.892328903020239,0.96213380704657,0.0188662491167264,0.892328903020239,0.96213380704657
CPNE3,16.6114555936836,-0.347621185730233,-1.26370586706762,0.222932938058844,0.396490129619648,1.59695251846112,0.222932938058844,0.396490129619648
RPS6,19.0399788473499,0.671303992906573,1.08025029786222,0.294789943525384,0.478094844907476,1.16694070603141,0.294789943525384,0.478094844907476
PKP2,14.7838309590986,0.917968724621659,2.10816700188434,0.0498152061468415,0.141487646338613,4.44436810783402,0.0498152061468415,0.141487646338613
PFDN2,17.1003796420387,-0.928688385021459,-1.17398957706857,0.256231863677102,0.434238260152918,1.37825152706564,0.256231863677102,0.434238260152918
NSMAF,12.6158296155006,-0.318439972444885,-0.668734383704053,0.512447860296467,0.688038030110494,0.44720567594804,0.512447860296467,0.688038030110494
NOL7,14.9927657653077,0.835726429383806,2.52292381746436,0.0216446830803376,0.0768017305890388,6.36514458872896,0.0216446830803376,0.0768017305890388
YKT6,16.9889894519519,-0.413615340246761,-1.62499482184844,0.122037307283485,0.264059278772802,2.64060817103423,0.122037307283485,0.264059278772802
RPS6KA4,13.7824953143178,2.55331834425069,4.56569804368802,0.000260190232049703,0.00283011838990695,20.8455986261366,0.000260190232049703,0.00283011838990695
PSMA7,18.2112201257385,-0.434596240767437,-1.68870670643464,0.109035814582322,0.242971868712435,2.85173034035732,0.109035814582322,0.242971868712435
TAB1,13.9902472132546,0.715342769222412,1.49167894770376,0.153706847152369,0.310772726982288,2.22510608302259,0.153706847152369,0.310772726982288
G3BP1,17.2359739542208,-0.000413318400283913,-0.00157352074958425,0.998762333602633,0.998972880355757,2.47596754937218e-06,0.998762333602633,0.998972880355757
ISY1,14.3409573773911,0.165269493436465,0.36374639949164,0.720433338199371,0.851498688820454,0.132311443143132,0.720433338199371,0.851498688820454
LGALS3,17.6866301677864,-1.09067665180213,-3.42487971212818,0.00314506397378742,0.0187056423964785,11.7298010425472,0.00314506397378742,0.0187056423964785
PNPLA6,13.8241702096646,-1.91611808688747,-6.41521682543129,5.60817350935954e-06,0.000190601597637825,41.1550069172967,5.60817350935953e-06,0.000190601597637824
TRAPPC2L,13.0409550852499,-0.887125975718005,-2.12234981814125,0.0484563680823723,0.138494287722844,4.50436875056421,0.0484563680823723,0.138494287722844
