"Genes","BxPC3_B1","PanC1_A1","BxPC3_B2","PanC1_D1","PanC1_B2","PanC1_C2","BxPC3_C2","BxPC3_A2","BxPC3_A1","PanC1_D2","PanC1_B1","PanC1_C1","PanC1_A2","BxPC3_D1","BxPC3_D2","BxPC3_C1"
"OXR1",11.984958664547,11.7699544538396,12.815379174275,12.207598253945,12.4812400523327,16.460361097847,12.2389011588727,13.0387826518867,13.065820508864,12.2138701782439,12.0030919705128,12.1729576199354,11.6840654312147,12.2815606012438,16.4126588719746,12.9281907701234
"CCDC97",14.9760785017781,14.5297134587099,13.6061043916803,13.4551170518626,13.9949908744445,12.222139791877,13.8567374993521,13.7379347121454,13.3996110896396,14.3514584438004,13.5320803592534,11.0003889302119,13.318164046934,14.0350933569987,12.0574098970484,13.5578738481491
"DIABLO",17.3100144718755,15.3781996263874,17.1925056719712,15.8557315034637,14.778606122271,16.5797339850795,12.4346741649595,16.1916351297605,14.9021417248082,17.1599255797455,15.6710199947135,17.464649175589,15.2967661871386,16.5920708293322,17.4825475006772,17.4520247377036
"LXN",11.6716662782668,14.8345666957798,17.187493566438,18.6310124104571,16.9611328553818,19.4599725788901,17.187493566438,17.187493566438,17.187493566438,18.9061275698872,17.4227292974459,18.5310802597482,17.1455650372659,17.187493566438,17.187493566438,17.187493566438
"TPD52L1",15.5613663754527,14.7272716969328,15.9513609467779,14.7272716969328,14.7272716969328,14.7272716969328,14.6189074606642,14.2297610554176,15.9605509473284,14.7272716969328,14.7272716969328,13.2366483159204,14.7272716969328,15.6985834019646,15.4261144519521,11.2041705040959
"ARFIP2",12.1619039574999,14.3292632747764,14.2733756461287,15.4609156370606,15.3660243909465,14.5535237676263,14.6438269301598,13.5805232909114,14.3005212876277,14.722199850003,14.5535830112023,14.7540543168377,14.9405361123171,14.3934844555592,14.4554442254773,14.3103059655622
"RHPN2",11.9895628445827,15.8937264206082,13.7073953427212,15.5229740658823,15.2502026921954,15.6299527972279,13.7106460709987,13.8401928299052,13.7638697033849,14.6467814048343,14.608763780338,15.176762879205,15.7748565684993,11.6247988484057,11.8255565856636,14.1157462412728
"CORO7",12.9505847285062,11.0647689039558,15.4400509841343,11.4230781622497,10.9330974199798,11.4853025591295,12.2462897527152,12.8051146974583,12.4831976496258,13.4485994410003,9.90414821065945,14.3745580675546,9.89401912507006,15.1308932144577,13.1678631194971,13.3130129407311
"CSTA",17.2829339292096,17.2829339292096,18.0295333968166,17.2829339292096,17.2829339292096,11.0509446081756,18.2988526897641,18.8788729236486,16.7375544805513,17.2829339292096,17.2829339292096,17.2829339292096,17.2829339292096,18.7134879736401,18.9357369331047,18.1364866342003
"TFB1M",13.7066821455425,13.3837888673414,13.9047989717319,13.6348004571433,14.8983959348537,14.4431118591898,13.8164709060781,13.8893275452886,12.7962384814686,14.2302682159897,14.5939024377779,13.5436804308649,13.7129981287271,14.3799108382759,14.2479755890364,14.1726427273141
"BRAT1",13.9146008427831,14.2317861437544,13.590171969881,13.7340241794045,13.7441592752195,13.4807386843811,13.1133378077005,12.3029413482578,13.3298764468688,14.3766356906324,13.2770460523914,11.9515333673324,14.239922834876,14.4234345014892,14.4334739713125,13.4372208598858
"IDH3A",17.0061533097435,17.3449732393058,17.7813773563045,17.3440807411965,16.27278146514,17.3373126054706,17.6206308282218,17.7979888809223,18.0215548557678,15.2261927835644,16.6885963981721,16.7027329965723,17.5381559552675,17.6933708463279,18.3164655275491,17.0973533950565
"MYD88",13.2940536897788,12.3366086186367,14.0579570970862,13.7815598968171,13.1205321379107,13.9620824808022,13.4123956819059,15.9054483798929,13.3884217336804,13.3862097113662,13.0996867118021,14.0216829531381,11.6371724957457,13.011223713505,13.3802963514061,12.0209023348969
"MAP7",13.5895224101685,12.4921224670047,14.7149370400042,13.4326748285465,12.7908226453333,10.7055103834448,15.0596904804847,15.0442588696646,15.8905698881703,12.7188859697591,11.1488734983916,10.7830815043297,10.5177703188119,15.2680220182878,15.4122421363317,14.9735375555572
"CHMP3",15.1168393506934,15.0891634474273,14.6987209809049,15.5026325558657,15.7072954781158,15.4211012210264,14.4985544179899,15.8394110982135,15.0901439016755,15.592145958796,15.0193173539667,14.5422594023107,13.9169391181244,14.8272842593126,14.3073092084623,14.8033854753704
"ANP32E",10.8458457315819,16.2843828709973,12.5043033415717,12.0501450262365,12.9508984045041,13.5798360938102,16.2082305506616,14.822703041836,14.9443516597496,16.6948380516061,15.8989142365647,16.1378526164034,15.2493857581031,14.8840685390379,15.7140425739617,16.0402401576097
"FAM8A1",10.2904780902009,11.2908662519794,11.0143186033189,11.0517654550052,11.9016738605296,11.7979250002185,11.0517654550052,11.0517654550052,11.0517654550052,10.1951336065003,11.7274781822391,11.5040066157949,9.69061197524806,11.0517654550052,11.0517654550052,11.0517654550052
"SUGP1",14.0302379679227,11.355724228081,12.551428683249,12.5225863963976,13.363585544753,12.9836024926344,13.4555686126627,13.9905328608476,13.7925587502772,12.9268018519355,13.8467163645834,13.1510993201998,14.2116250854549,14.0006773405316,14.1861212462707,13.5113920223652
"STK26",16.6056272837097,16.6418265383022,15.2560129154145,16.3935911642237,16.6886923502268,16.0994917360088,16.0250361051546,16.5249411472919,15.8885748612656,16.8508775889598,16.5513638548411,16.8477415049461,16.3991159961327,16.5395897195144,15.9514314050944,16.6657180672403
"AGA",13.6936763128241,13.4660707104212,14.0878487295865,13.2961562089469,13.6434038894503,14.0034604425073,13.7832715273606,13.2109716280047,13.4108646048522,11.6404622485488,13.5417920118061,14.5060638261867,10.7897535617706,11.4158816436295,13.4166384098659,13.1446409673069
"KAT8",13.9244910902174,12.1221822379533,11.7431762099589,12.3970166808205,11.8055195848045,13.913007301422,11.8975941013525,12.6709884113318,12.6732484870427,11.9278142244949,11.6843338492801,11.7900145470536,11.7270846185972,13.3123198852437,13.9773595097062,12.5876320079386
"PFN2",17.2388128802974,18.4341947422489,17.0660722676536,16.1677367125572,18.2439591998746,17.0654382041408,16.754985559946,17.5977377663171,16.9996268516837,18.513259721307,18.2268554359927,16.4602878545663,15.7668441910384,15.0973026674718,16.840200201314,17.009751460926
"RSL1D1",17.8598748463307,17.0637401484279,15.4355228558893,15.1495858280169,17.3666957754754,17.0571244311743,17.7860923611349,15.021850931692,18.2153024219787,17.3741857517956,16.0912088851335,16.2488019136014,17.5824314235609,18.0754499521745,17.2426011727425,17.0426414682985
"BAD",13.0408357135072,11.0873818892464,13.7340127903215,11.1693070347354,11.159736860139,11.221159344497,12.863353945399,12.462923324399,12.3843002756414,11.3341099095182,11.8820656194944,12.9753601251318,12.0353571968453,11.6112152582206,12.1399229785911,12.3541506957252
"NDUFB6",13.9369789999308,15.2907384398927,13.3268898728015,14.9437280268627,14.4409488162296,15.8491383488161,14.5772397448824,14.4565936392283,14.5994088707187,15.5457656685675,15.5712894053474,16.0499660257571,15.2760740710631,14.4676708822002,14.326530908265,14.5715869384021
"ERLEC1",13.9299599868888,12.1185290564395,13.0163543565232,13.8915770134,12.844575813234,13.1420108785584,14.4396228460733,13.3964119215033,11.9326163693679,12.9327917069661,12.8985426393882,13.4760847430772,14.1781268353387,15.2119567785094,14.3893991194539,11.9750851047609
"GTPBP10",12.9897875076816,14.527983344217,14.2720461590607,13.9959976744496,14.5762386690979,13.5997064042832,12.8861146202094,13.925973949591,14.4112587559128,13.2972038221042,14.9555100736133,14.4646144600894,14.9531779898271,12.9806327186022,14.4802327386268,14.0082687774294
"XXYLT1",12.300691609316,11.6015022668004,11.480100778002,13.0552286902369,12.7772409920792,12.8569726068905,12.0788915699141,12.1714509400272,12.1751586465064,11.3821492304547,12.4122831978725,10.7867581554133,12.1834032747175,12.3962477899485,13.2528504180209,11.9749096308482
"PPM1B",13.9235813081353,13.6187807824922,12.9051978379863,15.7198621360268,15.9635197864459,15.2346506066225,11.6152137857361,13.4912234614274,12.3320200196095,15.4741568060564,15.2646242777717,14.8215967104994,14.5086178659058,14.078183907705,13.6797174035977,13.7777846574299
"CASP6",14.4634168558917,16.5815989967228,13.9820928727491,12.4712564480554,12.8891049979082,13.6397366950172,14.3631570272333,14.3860200471204,14.337135052845,13.0371681405811,13.5711087562113,13.4357995620337,16.1077177968719,14.0063819661447,16.7034156736206,13.573633787136
"RANBP1",18.9413843562261,18.5578720465269,14.3088181746568,18.5680755189994,18.448529892329,17.3967955814341,18.3838834743885,18.3003529692341,19.1894461770938,18.7248348519039,18.1411682496447,18.7454774438723,18.4730062279082,18.7782104273912,19.2130506564333,18.5548496799788
"SCCPDH",14.4693479474587,16.104955414098,14.3355587974801,13.6668527436764,14.7650208436641,15.5786888065338,14.2336002595099,14.4934463287296,14.5637095105336,14.80687330001,15.9092170755413,15.9836674076443,15.3120062712373,14.9157863909917,15.8003654985435,14.4068845201119
"ANO10",14.1520414264363,14.0361971644141,14.4821198348768,14.8170191004612,14.4958021077949,14.2702669099051,14.3552305220608,14.1537104582754,13.5643886892501,13.7250982646246,15.2602698727665,15.5342958796938,13.48583338119,13.2184680581788,13.5450528519146,14.1387525727116
"TTLL12",15.8978294155911,14.9479304737009,15.864213495714,14.4306231478402,14.4915820991226,14.8007904407097,16.3977671931035,15.5991783744736,16.8623800573134,14.7461116693927,14.5257408207929,15.5634200960039,14.8003839285995,17.0441789033035,17.2453613172425,16.2222120039633
"BPHL",13.4460064613144,12.7563007819681,11.1328858625357,14.1034942502739,14.0524554762589,12.9939094997043,13.4460064613144,13.4460064613144,13.4460064613144,14.3005777707854,13.7525614165777,13.9385975938347,13.8365309923759,13.4460064613144,13.4460064613144,13.4460064613144
"ATG4B",13.0531421858756,12.6203106696573,13.905920128046,14.2608060851551,12.5576826997967,14.0416366045163,13.4964595024601,14.8925086542143,14.9160311413334,14.1304677239218,13.2601667179997,12.6211033788112,14.4764961690689,13.7762034559893,13.6955337477186,13.8372826153659
"NECTIN2",15.6190792964095,14.2305097112472,14.8067312099599,14.2021328734057,14.2962533349134,14.4422345233753,14.6376256142927,14.9415292620985,15.4110100302993,14.6024258093858,14.4589482463145,14.0646221756967,14.9367557432698,14.3520425879063,14.2538394740782,15.8895238040389
"ATXN10",15.3948040311562,15.6586811867736,14.9864509323058,15.5667560691493,15.8320732944439,15.1901259339278,14.8177595704056,15.2524732667205,14.9653291815407,15.8292477813206,15.6470869979343,15.5965543762507,15.4962637742324,15.0792566799192,15.2596003634085,14.8624308771271
"PIK3R1",13.5429088519826,13.3292747092167,12.4704792362801,12.8816157833731,13.5859841194078,13.1176187216266,12.9029108572219,12.930121625549,11.9492438230028,12.0056474887616,13.6747568962546,13.0573964120801,13.8644324749268,12.7959890673692,12.6934644677528,13.1917140018869
"DAZAP1",17.5678211255825,15.0461860121117,17.3813297424529,16.8852973617548,14.9659657269767,15.5363476836678,14.5059630879241,14.4863612044005,14.1553901614378,15.1514548229833,17.3173848585151,17.4390906025357,17.5023769498405,17.114505548954,13.5099187840386,14.0616008592252
"TRIM4",12.9288291783389,13.8368540216135,12.9288291783389,14.1360180566936,13.6026474362556,13.7434380856146,12.9288291783389,12.9288291783389,12.9288291783389,14.9246800806051,14.0378066897227,11.066975922452,13.631705319579,9.43196051497405,12.9288291783389,12.9288291783389
"PPP4R3B",14.9541038756913,14.7306326845374,12.7819291394782,14.3568314631309,13.5172793942807,13.6286899206303,12.9391861793731,13.4633305608478,13.6679874698746,13.0993633240356,12.5883127487165,13.8738806885954,13.4170916655606,12.5770227008361,14.0309743140861,13.5282191979542
"BLMH",13.0853540888047,14.6364787340087,14.5059471824724,15.0391025741558,14.1850995237032,15.0393543308918,13.3594508375857,14.2307701861292,11.8980784534156,15.2215016038924,14.6978058108156,14.4038002088038,15.2089924699425,14.8799919770256,15.0875618467621,14.4916483607813
"SPINT2",16.0863729061866,15.7683228588369,16.2448072300476,15.4762914794503,15.6748673413758,15.6722592671754,15.983021892461,14.5147264851829,15.8178833730723,15.3816157205753,15.9360827984137,15.6063590657787,15.8365847818625,14.3491012872145,14.6493926913628,14.7265602043592
"HACD3",14.4974735739944,15.0658392194686,16.7358814041246,16.4583520201332,15.7234103736658,15.9059231793391,14.9930502877733,15.7064537859783,15.5722170988297,14.7734877114916,15.8912685455563,16.2048707681231,15.8206225117796,16.2692483064886,13.2519967528618,16.3825912445198
"PPIL2",13.663888653262,12.9652905546475,11.7941278176445,13.387947427987,13.3089838235577,12.9505240362107,12.7567535988228,12.8449157889526,13.6972741291637,12.9153640850316,13.217968799937,13.6867319618477,12.8042456849824,13.1909668310683,9.91711685102419,12.929892858027
"TMED5",15.0266799053015,14.6609279318298,16.5322105856834,14.3589129637376,16.2467400243739,14.4478613001097,16.7800631973271,15.9810475720373,15.966791196516,15.6263108286829,15.92112569821,16.0281901612178,14.8530364438802,16.4746265757952,15.2883494905647,17.0382490780658
"PCNP",15.2957169562479,16.9009182693317,15.8926003076501,15.3919597428128,16.2856826609127,16.0242270715988,14.6516489800875,15.8312413561676,15.7688340285684,13.5498352008003,13.8978358852192,16.0841823829891,16.408568306459,16.3591443066996,16.3213563981983,15.7562657719321
"APRT",17.9379712180734,17.7042696758124,17.9203955174713,17.2325675307455,17.5194018151963,17.4138579421136,18.1685214508282,17.8487642341029,18.1601603591386,17.681441835144,17.4189500358448,18.2951467595162,17.570557234434,18.436844184055,18.4992125850656,16.7439610607793
"BIN1",12.3115517276831,14.2283326605791,11.1308093192545,14.2365143623252,13.9313305055901,14.3819505860372,11.6640252767314,12.8630593382311,13.4039369953198,14.3202928809552,14.2700157968172,14.8514288975208,13.1768780435915,12.6933477563083,13.2810821433812,12.9152476184052
"GNG12",17.175594526275,16.251190676835,17.5124979834028,16.5470440871432,17.3322704241398,16.9729164904459,17.4539006434326,16.7713675503062,16.8931718555015,17.2764534440963,17.161531046605,13.3871011352209,16.9126969196905,16.8199128927862,16.1364170023144,16.7901572888315
"LGALS3BP",15.6474004084133,12.9294890756757,14.9233426359859,12.8756955951674,12.5687051436991,13.9440583697115,17.0915919178218,17.0686018507831,15.0964059025606,13.7600043133437,12.4895838944092,13.5004878570219,12.4040153659113,16.5820693776575,15.5332613940074,17.4372801206696
"MRPS5",14.0680134589286,15.449254962829,16.1015224943021,16.0685116962198,16.1903636502869,15.0063238916801,15.3146656162412,15.5625169152034,15.2593009465837,15.5310715683637,15.7554236672212,15.1298219583807,15.100837200612,16.1752764266417,15.7467069791326,15.5526349112225
"DHFR",14.2031823207261,13.5855123563325,13.6128777390634,13.4739167966327,14.0104957837296,13.8603705737613,13.6696009488185,13.8984849608296,14.2099984234089,13.3840275458305,12.0350477082964,13.1838968002202,13.826851389645,14.5358354039961,14.2870959626399,14.0308967893937
"TAF6",12.7184865915949,12.4059615330805,13.3016030049317,13.2058060598539,12.8231952657532,12.1988436079719,13.141953146468,13.1329597441855,14.0261282877997,13.0941401062754,12.4666092630575,13.6676145530616,13.992003052345,13.357017191708,12.450763825525,13.0932798434382
"STX7",15.391380243824,15.8146597109669,15.3471043726274,15.3119004557733,14.2241896128802,16.1574279307025,14.9090279281366,14.4327577024031,15.0203372908724,15.0298085601318,15.9497106465178,16.0300862983149,15.0301663234428,15.7437943008128,14.8355497121917,14.5702375903237
"EPHB4",14.149873233032,13.8111666594471,12.2949156957176,10.7825917282784,11.4309881030835,13.2713881152904,14.2084016501117,12.9952846525616,13.5019212976336,11.3095229378195,11.8467304371513,12.9744621271612,13.722228182874,14.6769985129588,11.5078488833116,13.0353562287472
"UBE2J1",12.0838614679498,11.8019892809545,11.8017072609203,12.1844409946401,12.6542323544979,12.6796716634259,12.7036513003598,12.6124252715635,12.7001485541967,12.3094452736756,12.7823368265497,12.9994106963383,13.8951845019256,14.1523648376085,12.9437760580585,12.6862024462083
"GABARAPL2",14.4041942852148,14.6846634440611,14.4598241280045,14.9149285971844,13.5863584312023,12.3693185807184,13.615851707978,14.3947204083138,15.3890452635135,14.6571689813083,13.7391532181093,12.2657004050389,14.0827458163434,15.2267844000046,14.9730127649833,14.8053813242141
